ts_code,code,name,area,industry,market,exchange,is_hs
002798.SZ,002798,帝欧家居,四川,家居用品,中小板,SZSE,N
002799.SZ,002799,环球印务,陕西,广告包装,中小板,SZSE,N
002800.SZ,002800,天顺股份,新疆,仓储物流,中小板,SZSE,N
002801.SZ,002801,微光股份,浙江,电气设备,中小板,SZSE,N
002802.SZ,002802,洪汇新材,江苏,化工原料,中小板,SZSE,N
002803.SZ,002803,吉宏股份,福建,广告包装,中小板,SZSE,N
002805.SZ,002805,丰元股份,山东,化工原料,中小板,SZSE,N
002806.SZ,002806,华锋股份,广东,元器件,中小板,SZSE,N
002807.SZ,002807,江阴银行,江苏,银行,中小板,SZSE,S
002808.SZ,002808,恒久科技,江苏,元器件,中小板,SZSE,N
002809.SZ,002809,红墙股份,广东,化工原料,中小板,SZSE,N
002810.SZ,002810,山东赫达,山东,化工原料,中小板,SZSE,N
002811.SZ,002811,亚泰国际,深圳,装修装饰,中小板,SZSE,N
002812.SZ,002812,恩捷股份,云南,广告包装,中小板,SZSE,S
002813.SZ,002813,路畅科技,深圳,汽车配件,中小板,SZSE,N
002815.SZ,002815,崇达技术,深圳,元器件,中小板,SZSE,S
002816.SZ,002816,和科达,深圳,专用机械,中小板,SZSE,N
002817.SZ,002817,黄山胶囊,安徽,化学制药,中小板,SZSE,N
002818.SZ,002818,富森美,四川,房产服务,中小板,SZSE,S
002819.SZ,002819,东方中科,北京,电器仪表,中小板,SZSE,N
002820.SZ,002820,桂发祥,天津,食品,中小板,SZSE,N
002821.SZ,002821,凯莱英,天津,生物制药,中小板,SZSE,S
002822.SZ,002822,中装建设,深圳,装修装饰,中小板,SZSE,N
002823.SZ,002823,凯中精密,深圳,机械基件,中小板,SZSE,N
002824.SZ,002824,和胜股份,广东,铝,中小板,SZSE,N
002825.SZ,002825,纳尔股份,上海,化工原料,中小板,SZSE,N
002826.SZ,002826,易明医药,西藏,中成药,中小板,SZSE,N
002827.SZ,002827,高争民爆,西藏,化工原料,中小板,SZSE,N
002828.SZ,002828,贝肯能源,新疆,石油开采,中小板,SZSE,N
002829.SZ,002829,星网宇达,北京,通信设备,中小板,SZSE,N
002830.SZ,002830,名雕股份,深圳,装修装饰,中小板,SZSE,N
002831.SZ,002831,裕同科技,深圳,广告包装,中小板,SZSE,S
002832.SZ,002832,比音勒芬,广东,服饰,中小板,SZSE,S
002833.SZ,002833,弘亚数控,广东,专用机械,中小板,SZSE,S
002835.SZ,002835,同为股份,深圳,元器件,中小板,SZSE,N
002836.SZ,002836,新宏泽,广东,广告包装,中小板,SZSE,N
002837.SZ,002837,英维克,深圳,专用机械,中小板,SZSE,N
002838.SZ,002838,道恩股份,山东,塑料,中小板,SZSE,N
002839.SZ,002839,张家港行,江苏,银行,中小板,SZSE,S
002840.SZ,002840,华统股份,浙江,食品,中小板,SZSE,N
002841.SZ,002841,视源股份,广东,元器件,中小板,SZSE,S
002842.SZ,002842,翔鹭钨业,广东,小金属,中小板,SZSE,N
002843.SZ,002843,泰嘉股份,湖南,钢加工,中小板,SZSE,N
002845.SZ,002845,同兴达,深圳,元器件,中小板,SZSE,N
002846.SZ,002846,英联股份,广东,广告包装,中小板,SZSE,N
002847.SZ,002847,盐津铺子,湖南,食品,中小板,SZSE,N
002848.SZ,002848,高斯贝尔,湖南,通信设备,中小板,SZSE,N
002849.SZ,002849,威星智能,浙江,电器仪表,中小板,SZSE,N
002850.SZ,002850,科达利,深圳,机械基件,中小板,SZSE,N
002851.SZ,002851,麦格米特,深圳,电气设备,中小板,SZSE,S
002852.SZ,002852,道道全,湖南,食品,中小板,SZSE,N
002853.SZ,002853,皮阿诺,广东,家居用品,中小板,SZSE,N
002855.SZ,002855,捷荣技术,广东,塑料,中小板,SZSE,N
002856.SZ,002856,美芝股份,深圳,装修装饰,中小板,SZSE,N
002857.SZ,002857,三晖电气,河南,电器仪表,中小板,SZSE,N
002858.SZ,002858,力盛赛车,上海,文教休闲,中小板,SZSE,N
002859.SZ,002859,洁美科技,浙江,元器件,中小板,SZSE,S
002860.SZ,002860,星帅尔,浙江,电气设备,中小板,SZSE,N
002861.SZ,002861,瀛通通讯,湖北,通信设备,中小板,SZSE,N
002862.SZ,002862,实丰文化,广东,文教休闲,中小板,SZSE,N
002863.SZ,002863,今飞凯达,浙江,汽车配件,中小板,SZSE,N
002864.SZ,002864,盘龙药业,陕西,中成药,中小板,SZSE,N
002865.SZ,002865,钧达股份,海南,汽车配件,中小板,SZSE,N
002866.SZ,002866,传艺科技,江苏,电脑设备,中小板,SZSE,N
002867.SZ,002867,周大生,深圳,服饰,中小板,SZSE,S
002868.SZ,002868,绿康生化,福建,农业综合,中小板,SZSE,N
002869.SZ,002869,金溢科技,深圳,通信设备,中小板,SZSE,N
002870.SZ,002870,香山股份,广东,电器仪表,中小板,SZSE,N
002871.SZ,002871,伟隆股份,山东,机械基件,中小板,SZSE,N
002872.SZ,002872,天圣制药,重庆,化学制药,中小板,SZSE,N
002873.SZ,002873,新天药业,贵州,中成药,中小板,SZSE,N
002875.SZ,002875,安奈儿,深圳,服饰,中小板,SZSE,N
002876.SZ,002876,三利谱,深圳,元器件,中小板,SZSE,N
002877.SZ,002877,智能自控,江苏,电器仪表,中小板,SZSE,N
002878.SZ,002878,元隆雅图,北京,文教休闲,中小板,SZSE,N
002879.SZ,002879,长缆科技,湖南,电气设备,中小板,SZSE,N
002880.SZ,002880,卫光生物,深圳,生物制药,中小板,SZSE,N
002881.SZ,002881,美格智能,深圳,通信设备,中小板,SZSE,N
002882.SZ,002882,金龙羽,深圳,电气设备,中小板,SZSE,N
002883.SZ,002883,中设股份,江苏,建筑施工,中小板,SZSE,N
002884.SZ,002884,凌霄泵业,广东,专用机械,中小板,SZSE,N
002885.SZ,002885,京泉华,深圳,元器件,中小板,SZSE,N
002886.SZ,002886,沃特股份,深圳,塑料,中小板,SZSE,N
002887.SZ,002887,绿茵生态,天津,环境保护,中小板,SZSE,N
002888.SZ,002888,惠威科技,广东,元器件,中小板,SZSE,N
002889.SZ,002889,东方嘉盛,深圳,仓储物流,中小板,SZSE,N
002890.SZ,002890,弘宇股份,山东,农用机械,中小板,SZSE,N
002891.SZ,002891,中宠股份,山东,饲料,中小板,SZSE,N
002892.SZ,002892,科力尔,湖南,电气设备,中小板,SZSE,N
002893.SZ,002893,华通热力,北京,供气供热,中小板,SZSE,N
002895.SZ,002895,川恒股份,贵州,化工原料,中小板,SZSE,S
002896.SZ,002896,中大力德,浙江,机械基件,中小板,SZSE,N
002897.SZ,002897,意华股份,浙江,元器件,中小板,SZSE,N
002898.SZ,002898,赛隆药业,广东,化学制药,中小板,SZSE,N
002899.SZ,002899,英派斯,山东,文教休闲,中小板,SZSE,N
002900.SZ,002900,哈三联,黑龙江,化学制药,中小板,SZSE,N
002901.SZ,002901,大博医疗,福建,医疗保健,中小板,SZSE,S
002902.SZ,002902,铭普光磁,广东,元器件,中小板,SZSE,N
002903.SZ,002903,宇环数控,湖南,机床制造,中小板,SZSE,N
002905.SZ,002905,金逸影视,广东,影视音像,中小板,SZSE,N
002906.SZ,002906,华阳集团,广东,汽车配件,中小板,SZSE,S
002907.SZ,002907,华森制药,重庆,化学制药,中小板,SZSE,S
002908.SZ,002908,德生科技,广东,元器件,中小板,SZSE,N
002909.SZ,002909,集泰股份,广东,化工原料,中小板,SZSE,N
002910.SZ,002910,庄园牧场,甘肃,乳制品,中小板,SZSE,S
002911.SZ,002911,佛燃股份,广东,供气供热,中小板,SZSE,S
002912.SZ,002912,中新赛克,深圳,软件服务,中小板,SZSE,S
002913.SZ,002913,奥士康,湖南,元器件,中小板,SZSE,S
002915.SZ,002915,中欣氟材,浙江,化工原料,中小板,SZSE,N
002916.SZ,002916,深南电路,深圳,元器件,中小板,SZSE,S
002917.SZ,002917,金奥博,深圳,化工原料,中小板,SZSE,N
002918.SZ,002918,蒙娜丽莎,广东,其他建材,中小板,SZSE,N
002919.SZ,002919,名臣健康,广东,日用化工,中小板,SZSE,N
002920.SZ,002920,德赛西威,广东,汽车配件,中小板,SZSE,S
002921.SZ,002921,联诚精密,山东,汽车配件,中小板,SZSE,N
002922.SZ,002922,伊戈尔,广东,电气设备,中小板,SZSE,N
002923.SZ,002923,润都股份,广东,化学制药,中小板,SZSE,N
002925.SZ,002925,盈趣科技,福建,元器件,中小板,SZSE,S
002926.SZ,002926,华西证券,四川,证券,中小板,SZSE,S
002927.SZ,002927,泰永长征,贵州,电气设备,中小板,SZSE,N
002928.SZ,002928,华夏航空,贵州,空运,中小板,SZSE,S
002929.SZ,002929,润建通信,广西,通信设备,中小板,SZSE,S
002930.SZ,002930,宏川智慧,广东,仓储物流,中小板,SZSE,S
002931.SZ,002931,锋龙股份,浙江,汽车配件,中小板,SZSE,N
002932.SZ,002932,明德生物,湖北,医疗保健,中小板,SZSE,N
002933.SZ,002933,新兴装备,北京,航空,中小板,SZSE,N
002935.SZ,002935,天奥电子,四川,元器件,中小板,SZSE,N
002936.SZ,002936,郑州银行,河南,银行,中小板,SZSE,S
002937.SZ,002937,兴瑞科技,浙江,元器件,中小板,SZSE,N
002938.SZ,002938,鹏鼎控股,深圳,元器件,中小板,SZSE,N
002939.SZ,002939,长城证券,深圳,证券,中小板,SZSE,N
002940.SZ,002940,昂利康,浙江,化学制药,中小板,SZSE,N
002941.SZ,002941,新疆交建,新疆,建筑施工,中小板,SZSE,N
002942.SZ,002942,新农股份,浙江,农药化肥,中小板,SZSE,N
002943.SZ,002943,宇晶股份,湖南,机床制造,中小板,SZSE,N
002945.SZ,002945,华林证券,西藏,证券,中小板,SZSE,N
002946.SZ,002946,新乳业,四川,乳制品,中小板,SZSE,N
002948.SZ,002948,青岛银行,山东,银行,中小板,SZSE,N
300001.SZ,300001,特锐德,山东,电气设备,创业板,SZSE,S
300002.SZ,300002,神州泰岳,北京,软件服务,创业板,SZSE,S
300003.SZ,300003,乐普医疗,北京,医疗保健,创业板,SZSE,S
300004.SZ,300004,南风股份,广东,电气设备,创业板,SZSE,N
300005.SZ,300005,探路者,北京,服饰,创业板,SZSE,N
300006.SZ,300006,莱美药业,重庆,化学制药,创业板,SZSE,N
300007.SZ,300007,汉威科技,河南,电器仪表,创业板,SZSE,N
300008.SZ,300008,天海防务,上海,船舶,创业板,SZSE,N
300009.SZ,300009,安科生物,安徽,生物制药,创业板,SZSE,S
300010.SZ,300010,立思辰,北京,软件服务,创业板,SZSE,S
300011.SZ,300011,鼎汉技术,北京,运输设备,创业板,SZSE,N
300012.SZ,300012,华测检测,深圳,电器仪表,创业板,SZSE,S
300013.SZ,300013,新宁物流,江苏,仓储物流,创业板,SZSE,N
300014.SZ,300014,亿纬锂能,广东,元器件,创业板,SZSE,S
300015.SZ,300015,爱尔眼科,湖南,医疗保健,创业板,SZSE,S
300016.SZ,300016,北陆药业,北京,中成药,创业板,SZSE,N
300017.SZ,300017,网宿科技,上海,电信运营,创业板,SZSE,S
300018.SZ,300018,中元股份,湖北,电气设备,创业板,SZSE,N
300019.SZ,300019,硅宝科技,四川,化工原料,创业板,SZSE,N
300020.SZ,300020,银江股份,浙江,软件服务,创业板,SZSE,N
300021.SZ,300021,大禹节水,甘肃,农业综合,创业板,SZSE,N
300022.SZ,300022,吉峰科技,四川,农用机械,创业板,SZSE,N
300023.SZ,300023,宝德股份,陕西,专用机械,创业板,SZSE,N
300024.SZ,300024,机器人,辽宁,专用机械,创业板,SZSE,S
300025.SZ,300025,华星创业,浙江,通信设备,创业板,SZSE,N
300026.SZ,300026,红日药业,天津,中成药,创业板,SZSE,S
300027.SZ,300027,华谊兄弟,浙江,影视音像,创业板,SZSE,S
300028.SZ,300028,金亚科技,四川,通信设备,创业板,SZSE,N
300029.SZ,300029,天龙光电,江苏,专用机械,创业板,SZSE,N
300030.SZ,300030,阳普医疗,广东,医疗保健,创业板,SZSE,N
300031.SZ,300031,宝通科技,江苏,互联网,创业板,SZSE,N
300032.SZ,300032,金龙机电,浙江,元器件,创业板,SZSE,N
300033.SZ,300033,同花顺,浙江,软件服务,创业板,SZSE,S
300034.SZ,300034,钢研高纳,北京,小金属,创业板,SZSE,N
300035.SZ,300035,中科电气,湖南,电气设备,创业板,SZSE,N
300036.SZ,300036,超图软件,北京,软件服务,创业板,SZSE,S
300037.SZ,300037,新宙邦,深圳,化工原料,创业板,SZSE,S
300038.SZ,300038,数知科技,北京,通信设备,创业板,SZSE,S
300039.SZ,300039,上海凯宝,上海,中成药,创业板,SZSE,N
300040.SZ,300040,九洲电气,黑龙江,电气设备,创业板,SZSE,N
300041.SZ,300041,回天新材,湖北,化工原料,创业板,SZSE,N
300042.SZ,300042,朗科科技,深圳,电脑设备,创业板,SZSE,N
300043.SZ,300043,星辉娱乐,广东,文教休闲,创业板,SZSE,N
300044.SZ,300044,赛为智能,深圳,软件服务,创业板,SZSE,N
300045.SZ,300045,华力创通,北京,电脑设备,创业板,SZSE,N
300046.SZ,300046,台基股份,湖北,半导体,创业板,SZSE,N
300047.SZ,300047,天源迪科,深圳,软件服务,创业板,SZSE,N
300048.SZ,300048,合康新能,北京,电气设备,创业板,SZSE,N
300049.SZ,300049,福瑞股份,内蒙,中成药,创业板,SZSE,N
300050.SZ,300050,世纪鼎利,广东,软件服务,创业板,SZSE,N
300051.SZ,300051,三五互联,福建,互联网,创业板,SZSE,N
300052.SZ,300052,中青宝,深圳,互联网,创业板,SZSE,N
300053.SZ,300053,欧比特,广东,半导体,创业板,SZSE,S
300054.SZ,300054,鼎龙股份,湖北,化工原料,创业板,SZSE,S
300055.SZ,300055,万邦达,北京,环境保护,创业板,SZSE,S
300056.SZ,300056,三维丝,福建,环境保护,创业板,SZSE,N
300057.SZ,300057,万顺股份,广东,广告包装,创业板,SZSE,N
300058.SZ,300058,蓝色光标,北京,广告包装,创业板,SZSE,S
300059.SZ,300059,东方财富,上海,证券,创业板,SZSE,S
300061.SZ,300061,康旗股份,上海,医疗保健,创业板,SZSE,N
300062.SZ,300062,中能电气,福建,电气设备,创业板,SZSE,N
300063.SZ,300063,天龙集团,广东,染料涂料,创业板,SZSE,N
300064.SZ,300064,豫金刚石,河南,矿物制品,创业板,SZSE,S
300065.SZ,300065,海兰信,北京,软件服务,创业板,SZSE,N
300066.SZ,300066,三川智慧,江西,电器仪表,创业板,SZSE,N
300067.SZ,300067,安诺其,上海,染料涂料,创业板,SZSE,N
300068.SZ,300068,南都电源,浙江,电气设备,创业板,SZSE,S
300069.SZ,300069,金利华电,浙江,电气设备,创业板,SZSE,N
300070.SZ,300070,碧水源,北京,环境保护,创业板,SZSE,S
300071.SZ,300071,华谊嘉信,北京,广告包装,创业板,SZSE,N
300072.SZ,300072,三聚环保,北京,环境保护,创业板,SZSE,S
300073.SZ,300073,当升科技,北京,矿物制品,创业板,SZSE,S
300074.SZ,300074,华平股份,上海,通信设备,创业板,SZSE,N
300075.SZ,300075,数字政通,北京,软件服务,创业板,SZSE,N
300076.SZ,300076,GQY视讯,浙江,电脑设备,创业板,SZSE,N
300077.SZ,300077,国民技术,深圳,半导体,创业板,SZSE,N
300078.SZ,300078,思创医惠,浙江,元器件,创业板,SZSE,S
300079.SZ,300079,数码科技,北京,通信设备,创业板,SZSE,N
300080.SZ,300080,易成新能,河南,半导体,创业板,SZSE,N
300081.SZ,300081,恒信东方,河北,文教休闲,创业板,SZSE,N
300082.SZ,300082,奥克股份,辽宁,化工原料,创业板,SZSE,N
300083.SZ,300083,劲胜智能,广东,元器件,创业板,SZSE,S
300084.SZ,300084,海默科技,甘肃,石油开采,创业板,SZSE,N
300085.SZ,300085,银之杰,深圳,软件服务,创业板,SZSE,S
300086.SZ,300086,康芝药业,海南,化学制药,创业板,SZSE,N
300087.SZ,300087,荃银高科,安徽,种植业,创业板,SZSE,N
300088.SZ,300088,长信科技,安徽,元器件,创业板,SZSE,S
300089.SZ,300089,文化长城,广东,陶瓷,创业板,SZSE,N
300090.SZ,300090,盛运环保,安徽,环境保护,创业板,SZSE,N
300091.SZ,300091,金通灵,江苏,机械基件,创业板,SZSE,S
300092.SZ,300092,科新机电,四川,专用机械,创业板,SZSE,N
300093.SZ,300093,金刚玻璃,广东,玻璃,创业板,SZSE,N
300094.SZ,300094,国联水产,广东,渔业,创业板,SZSE,N
300095.SZ,300095,华伍股份,江西,机械基件,创业板,SZSE,N
300096.SZ,300096,易联众,福建,软件服务,创业板,SZSE,N
300097.SZ,300097,智云股份,辽宁,电器仪表,创业板,SZSE,N
300098.SZ,300098,高新兴,广东,通信设备,创业板,SZSE,S
300099.SZ,300099,精准信息,山东,电器仪表,创业板,SZSE,N
300100.SZ,300100,双林股份,浙江,汽车服务,创业板,SZSE,N
300101.SZ,300101,振芯科技,四川,通信设备,创业板,SZSE,S
300102.SZ,300102,乾照光电,福建,半导体,创业板,SZSE,N
300103.SZ,300103,达刚路机,陕西,工程机械,创业板,SZSE,N
300104.SZ,300104,乐视网,北京,互联网,创业板,SZSE,N
300105.SZ,300105,龙源技术,山东,电器仪表,创业板,SZSE,N
300106.SZ,300106,西部牧业,新疆,农业综合,创业板,SZSE,N
300107.SZ,300107,建新股份,河北,化工原料,创业板,SZSE,S
300108.SZ,300108,吉药控股,吉林,中成药,创业板,SZSE,N
300109.SZ,300109,新开源,河南,化工原料,创业板,SZSE,N
300110.SZ,300110,华仁药业,山东,化学制药,创业板,SZSE,N
300111.SZ,300111,向日葵,浙江,半导体,创业板,SZSE,N
300112.SZ,300112,万讯自控,深圳,电器仪表,创业板,SZSE,N
300113.SZ,300113,顺网科技,浙江,互联网,创业板,SZSE,S
300114.SZ,300114,中航电测,陕西,元器件,创业板,SZSE,N
300115.SZ,300115,长盈精密,深圳,元器件,创业板,SZSE,S
300116.SZ,300116,坚瑞沃能,陕西,电气设备,创业板,SZSE,N
300117.SZ,300117,嘉寓股份,北京,装修装饰,创业板,SZSE,N
300118.SZ,300118,东方日升,浙江,半导体,创业板,SZSE,S
300119.SZ,300119,瑞普生物,天津,生物制药,创业板,SZSE,N
300120.SZ,300120,经纬辉开,天津,电气设备,创业板,SZSE,N
300121.SZ,300121,阳谷华泰,山东,化工原料,创业板,SZSE,N
300122.SZ,300122,智飞生物,重庆,生物制药,创业板,SZSE,S
300123.SZ,300123,亚光科技,湖南,船舶,创业板,SZSE,N
300124.SZ,300124,汇川技术,深圳,电器仪表,创业板,SZSE,S
300125.SZ,300125,易世达,辽宁,电气设备,创业板,SZSE,N
300126.SZ,300126,锐奇股份,上海,轻工机械,创业板,SZSE,N
300127.SZ,300127,银河磁体,四川,元器件,创业板,SZSE,N
300128.SZ,300128,锦富技术,江苏,元器件,创业板,SZSE,N
300129.SZ,300129,泰胜风能,上海,电气设备,创业板,SZSE,N
300130.SZ,300130,新国都,深圳,电脑设备,创业板,SZSE,N
300131.SZ,300131,英唐智控,深圳,元器件,创业板,SZSE,S
300132.SZ,300132,青松股份,福建,化工原料,创业板,SZSE,N
300133.SZ,300133,华策影视,浙江,影视音像,创业板,SZSE,S
300134.SZ,300134,大富科技,深圳,通信设备,创业板,SZSE,N
300135.SZ,300135,宝利国际,江苏,化工原料,创业板,SZSE,N
300136.SZ,300136,信维通信,深圳,通信设备,创业板,SZSE,S
300137.SZ,300137,先河环保,河北,环境保护,创业板,SZSE,N
300138.SZ,300138,晨光生物,河北,食品,创业板,SZSE,N
300139.SZ,300139,晓程科技,北京,元器件,创业板,SZSE,N
300140.SZ,300140,中环装备,陕西,电气设备,创业板,SZSE,N
300141.SZ,300141,和顺电气,江苏,电气设备,创业板,SZSE,N
300142.SZ,300142,沃森生物,云南,生物制药,创业板,SZSE,S
300143.SZ,300143,星普医科,广东,医疗保健,创业板,SZSE,S
300144.SZ,300144,宋城演艺,浙江,旅游景点,创业板,SZSE,S
300145.SZ,300145,中金环境,浙江,专用机械,创业板,SZSE,S
300146.SZ,300146,汤臣倍健,广东,食品,创业板,SZSE,S
300147.SZ,300147,香雪制药,广东,中成药,创业板,SZSE,N
300148.SZ,300148,天舟文化,湖南,出版业,创业板,SZSE,N
300149.SZ,300149,量子生物,广东,食品,创业板,SZSE,S
300150.SZ,300150,世纪瑞尔,北京,软件服务,创业板,SZSE,N
300151.SZ,300151,昌红科技,深圳,机械基件,创业板,SZSE,N
300152.SZ,300152,科融环境,江苏,环境保护,创业板,SZSE,N
300153.SZ,300153,科泰电源,上海,电气设备,创业板,SZSE,N
300154.SZ,300154,瑞凌股份,深圳,元器件,创业板,SZSE,N
300155.SZ,300155,安居宝,广东,元器件,创业板,SZSE,N
300156.SZ,300156,神雾环保,北京,环境保护,创业板,SZSE,S
300157.SZ,300157,恒泰艾普,北京,石油开采,创业板,SZSE,N
300158.SZ,300158,振东制药,山西,中成药,创业板,SZSE,N
300159.SZ,300159,新研股份,新疆,农用机械,创业板,SZSE,S
300160.SZ,300160,秀强股份,江苏,玻璃,创业板,SZSE,N
