,ts_code,stock_name,industry,market,stock_beta
1286,300514.SZ,友讯达,通信设备,创业板,0.8331193813485923
1287,300515.SZ,三德科技,电器仪表,创业板,1.3956533337658417
1288,300516.SZ,久之洋,电器仪表,创业板,0.9398402696313239
1289,300517.SZ,海波重科,建筑施工,创业板,0.7445905294335403
1290,300518.SZ,盛讯达,软件服务,创业板,0.21721600083810155
1291,300521.SZ,爱司凯,专用机械,创业板,1.3139166093719685
1292,300526.SZ,中潜股份,专用机械,创业板,1.3208482789021678
1293,300528.SZ,幸福蓝海,影视音像,创业板,1.1477878418959788
1294,300529.SZ,健帆生物,医疗保健,创业板,0.9372308562673091
1295,300530.SZ,达志科技,化工原料,创业板,0.6703301736476611
1296,300532.SZ,今天国际,软件服务,创业板,1.0010815259953818
1297,300533.SZ,冰川网络,软件服务,创业板,1.0898621249601874
1298,300534.SZ,陇神戎发,中成药,创业板,1.3881444017574631
1299,300535.SZ,达威股份,化工原料,创业板,0.8287955017510866
1300,300536.SZ,农尚环境,建筑施工,创业板,1.1272668364160277
1301,300537.SZ,广信材料,染料涂料,创业板,1.24941346676023
1302,300538.SZ,同益股份,批发业,创业板,1.4404933940036095
1303,300539.SZ,横河模具,塑料,创业板,0.9659629466212675
1304,300541.SZ,先进数通,软件服务,创业板,1.708019722044453
1305,300542.SZ,新晨科技,软件服务,创业板,1.1805954643699381
1306,300545.SZ,联得装备,专用机械,创业板,1.353502602405579
1307,300546.SZ,雄帝科技,元器件,创业板,0.9204253925054743
1308,300547.SZ,川环科技,橡胶,创业板,0.7813027243703365
1309,300548.SZ,博创科技,元器件,创业板,1.113468270042552
1310,300549.SZ,优德精密,专用机械,创业板,1.1735400602379982
1311,300550.SZ,和仁科技,软件服务,创业板,0.9951152883793306
1312,300551.SZ,古鳌科技,专用机械,创业板,0.855037978976531
1313,300552.SZ,万集科技,软件服务,创业板,1.1082147638986963
1314,300553.SZ,集智股份,电器仪表,创业板,0.9744325850147296
1315,300554.SZ,三超新材,矿物制品,创业板,1.4296528190424564
1316,300555.SZ,路通视信,通信设备,创业板,1.311993219715642
1317,300556.SZ,丝路视觉,软件服务,创业板,1.3571771353948743
1318,300557.SZ,理工光科,电器仪表,创业板,1.0271570608354261
1319,300558.SZ,贝达药业,化学制药,创业板,1.1322499929525867
1320,300559.SZ,佳发教育,软件服务,创业板,1.2399820133668067
1321,300560.SZ,中富通,通信设备,创业板,1.442789503833019
1322,300563.SZ,神宇股份,通信设备,创业板,1.3864298900799086
1323,300565.SZ,科信技术,通信设备,创业板,1.235719357793126
1324,300567.SZ,精测电子,电器仪表,创业板,1.111420166136799
1325,300568.SZ,星源材质,化工原料,创业板,1.3996175496428822
1326,300569.SZ,天能重工,专用机械,创业板,1.113445771114033
1327,300570.SZ,太辰光,元器件,创业板,1.3348257642465924
1328,300571.SZ,平治信息,互联网,创业板,1.2525537649242888
1329,300572.SZ,安车检测,电器仪表,创业板,0.838782218869922
1330,300573.SZ,兴齐眼药,化学制药,创业板,1.2859422807695033
1331,300575.SZ,中旗股份,农药化肥,创业板,0.8334888284526957
1332,300576.SZ,容大感光,染料涂料,创业板,1.1309236700911194
1333,300577.SZ,开润股份,纺织,创业板,0.9925197759397703
1334,300579.SZ,数字认证,软件服务,创业板,1.3967027243386827
1335,300581.SZ,晨曦航空,航空,创业板,1.2578207858610209
1336,300582.SZ,英飞特,半导体,创业板,0.9980827212466499
1337,300583.SZ,赛托生物,生物制药,创业板,0.8854040805058787
1338,300584.SZ,海辰药业,化学制药,创业板,1.6624074629879408
1339,300585.SZ,奥联电子,汽车配件,创业板,1.345125459404289
1340,300587.SZ,天铁股份,橡胶,创业板,0.833419526443197
1341,300588.SZ,熙菱信息,软件服务,创业板,1.2660200833467146
1342,300589.SZ,江龙船艇,船舶,创业板,0.935464468185088
1343,300590.SZ,移为通信,通信设备,创业板,1.2445971829798503
1344,300591.SZ,万里马,服饰,创业板,1.1949715296707466
1345,300592.SZ,华凯创意,软件服务,创业板,1.2021873856761884
1346,300595.SZ,欧普康视,医疗保健,创业板,1.0782878746969473
1347,300596.SZ,利安隆,化工原料,创业板,0.9905210358484187
1348,300597.SZ,吉大通信,通信设备,创业板,1.3898696819496401
1349,300599.SZ,雄塑科技,塑料,创业板,0.919302822581459
1350,300600.SZ,瑞特股份,电气设备,创业板,0.9930180321635147
1351,300601.SZ,康泰生物,生物制药,创业板,1.0399496309843543
1352,300602.SZ,飞荣达,元器件,创业板,1.355696549677033
1353,300604.SZ,长川科技,专用机械,创业板,1.1348355065805338
1354,300605.SZ,恒锋信息,软件服务,创业板,1.0401393168596398
1355,300606.SZ,金太阳,矿物制品,创业板,1.0709444426668977
1356,300608.SZ,思特奇,软件服务,创业板,1.1704829376412627
1357,300609.SZ,汇纳科技,互联网,创业板,1.2459341351945425
1358,300610.SZ,晨化股份,化工原料,创业板,0.9244255057748731
1359,300611.SZ,美力科技,机械基件,创业板,1.24658749167457
1360,300612.SZ,宣亚国际,广告包装,创业板,1.114818887120882
1361,300613.SZ,富瀚微,半导体,创业板,1.0402167952245471
1362,300615.SZ,欣天科技,元器件,创业板,1.3422785945007656
1363,300616.SZ,尚品宅配,家居用品,创业板,1.1576472841528211
1364,300617.SZ,安靠智电,电气设备,创业板,1.0313036573444458
1365,300618.SZ,寒锐钴业,小金属,创业板,1.1927824446421211
1366,300619.SZ,金银河,专用机械,创业板,1.2328251746116787
1367,300620.SZ,光库科技,元器件,创业板,1.2850135297442462
1368,300621.SZ,维业股份,装修装饰,创业板,1.1952881700785838
1369,300622.SZ,博士眼镜,其他商业,创业板,1.2937127488873201
1370,300623.SZ,捷捷微电,半导体,创业板,1.0972730597508218
1371,300625.SZ,三雄极光,半导体,创业板,1.0673798865813635
1372,300626.SZ,华瑞股份,电气设备,创业板,0.6195623428941235
1373,300627.SZ,华测导航,通信设备,创业板,1.0622328475059168
1374,300628.SZ,亿联网络,通信设备,创业板,0.9861887012874061
1375,300630.SZ,普利制药,化学制药,创业板,1.0681908299173737
1376,300631.SZ,久吾高科,环境保护,创业板,1.3482714961118842
1377,300632.SZ,光莆股份,半导体,创业板,1.2133033240017883
1378,300633.SZ,开立医疗,医疗保健,创业板,1.0973228253797918
1379,300635.SZ,达安股份,建筑施工,创业板,1.2041253698564143
1380,300636.SZ,同和药业,化学制药,创业板,1.10602961428627
1381,300637.SZ,扬帆新材,化工原料,创业板,1.162820058860415
1382,300638.SZ,广和通,通信设备,创业板,1.2155302611808336
1383,300639.SZ,凯普生物,医疗保健,创业板,1.0864781546863695
1384,300641.SZ,正丹股份,化工原料,创业板,0.9913884449271668
1385,300642.SZ,透景生命,医疗保健,创业板,1.0669802247599842
1386,300643.SZ,万通智控,汽车配件,创业板,1.2981811616349332
1387,300645.SZ,正元智慧,软件服务,创业板,1.1539505437513822
1388,300648.SZ,星云股份,电器仪表,创业板,1.380977787632917
1389,300649.SZ,杭州园林,建筑施工,创业板,1.08855894367821
1390,300650.SZ,太龙照明,电气设备,创业板,1.4293115540893124
1391,300651.SZ,金陵体育,文教休闲,创业板,0.4955568988821712
1392,300652.SZ,雷迪克,汽车配件,创业板,1.0595584718270064
1393,300653.SZ,正海生物,医疗保健,创业板,1.1261373290542414
1394,300654.SZ,世纪天鸿,出版业,创业板,0.9411305570621573
1395,300655.SZ,晶瑞股份,化工原料,创业板,1.1883875275268028
1396,300657.SZ,弘信电子,元器件,创业板,0.6391488422627912
1397,300658.SZ,延江股份,纺织,创业板,0.9995082015858792
1398,300660.SZ,江苏雷利,电气设备,创业板,1.179675888638395
1399,300661.SZ,圣邦股份,元器件,创业板,0.9810146130445628
1400,300663.SZ,科蓝软件,软件服务,创业板,0.9680177769116948
1401,300665.SZ,飞鹿股份,染料涂料,创业板,1.2775078798124828
1402,300666.SZ,江丰电子,元器件,创业板,0.8556396861647914
1403,300668.SZ,杰恩设计,装修装饰,创业板,0.6666987676743962
1404,300669.SZ,沪宁股份,机械基件,创业板,0.9533412626380281
1405,300671.SZ,富满电子,半导体,创业板,1.029048847880059
1406,300673.SZ,佩蒂股份,饲料,创业板,1.081494923934255
1407,300675.SZ,建科院,建筑施工,创业板,1.1733644426755752
1408,300676.SZ,华大基因,医疗保健,创业板,1.1820963641025242
1409,300677.SZ,英科医疗,医疗保健,创业板,0.8650834541522335
1410,300678.SZ,中科信息,软件服务,创业板,1.6214041680961542
1411,300679.SZ,电连技术,元器件,创业板,1.0556315997088637
1412,300681.SZ,英搏尔,元器件,创业板,1.0035426440313162
1413,300684.SZ,中石科技,化工原料,创业板,1.2838468389617532
1414,300685.SZ,艾德生物,生物制药,创业板,1.2289802669277277
1415,300686.SZ,智动力,元器件,创业板,1.0923542918754725
1416,300687.SZ,赛意信息,软件服务,创业板,1.2631360587821612
1417,300689.SZ,澄天伟业,元器件,创业板,1.1072655648218277
1418,300690.SZ,双一科技,电气设备,创业板,1.2542044607486431
1419,300691.SZ,联合光电,元器件,创业板,1.1746207027184241
1420,300692.SZ,中环环保,环境保护,创业板,1.1401932009613016
1421,300693.SZ,盛弘股份,电气设备,创业板,1.454873483235267
1422,300695.SZ,兆丰股份,汽车配件,创业板,1.1480643988631007
1423,300696.SZ,爱乐达,航空,创业板,0.7009253865555249
1424,300697.SZ,电工合金,铜,创业板,1.50322407260979
1425,300698.SZ,万马科技,通信设备,创业板,1.498348422941215
1426,300699.SZ,光威复材,化工原料,创业板,0.8748343947334115
1427,300700.SZ,岱勒新材,矿物制品,创业板,1.3168396875071267
1428,300701.SZ,森霸传感,元器件,创业板,1.3521695810185375
1429,300702.SZ,天宇股份,化学制药,创业板,0.6157578983275784
1430,300703.SZ,创源文化,文教休闲,创业板,1.0655686442597043
1431,300705.SZ,九典制药,化学制药,创业板,1.3284115796020208
1432,300706.SZ,阿石创,元器件,创业板,0.8329258683407793
1433,300707.SZ,威唐工业,专用机械,创业板,1.5334243061159594
1434,300708.SZ,聚灿光电,半导体,创业板,1.1230071728735647
1435,300709.SZ,精研科技,元器件,创业板,1.1361087495251678
1436,300710.SZ,万隆光电,通信设备,创业板,1.1797960148952704
1437,300711.SZ,广哈通信,通信设备,创业板,1.2471487988792886
1438,300712.SZ,永福股份,建筑施工,创业板,1.2790429203525575
1439,300713.SZ,英可瑞,电气设备,创业板,1.5693340282071822
1440,300715.SZ,凯伦股份,其他建材,创业板,1.3806518523020912
1441,300716.SZ,国立科技,塑料,创业板,1.124540959579068
1442,300717.SZ,华信新材,塑料,创业板,1.1706231390534867
1443,300718.SZ,长盛轴承,机械基件,创业板,1.1731926973106104
1444,300719.SZ,安达维尔,航空,创业板,1.0458008213135517
1445,300720.SZ,海川智能,电器仪表,创业板,1.1167852954819881
1446,300721.SZ,怡达股份,化工原料,创业板,0.9009602241906167
1447,300722.SZ,新余国科,专用机械,创业板,0.813913404756551
1448,300723.SZ,一品红,化学制药,创业板,1.2131837862610009
1449,300725.SZ,药石科技,化工原料,创业板,1.1196979887495486
1450,300726.SZ,宏达电子,元器件,创业板,1.115241160163787
1451,300727.SZ,润禾材料,化工原料,创业板,1.3650369266573616
1452,300729.SZ,乐歌股份,家居用品,创业板,1.0307769748074573
1453,300730.SZ,科创信息,软件服务,创业板,1.4728994221459089
1454,300735.SZ,光弘科技,通信设备,创业板,1.2662380023731874
1455,600000.SH,浦发银行,银行,主板,0.7213642379302296
1456,600004.SH,白云机场,机场,主板,1.3547708563155427
1457,600006.SH,东风汽车,汽车整车,主板,1.0705649947770326
1458,600007.SH,中国国贸,园区开发,主板,0.8347625695771892
1459,600008.SH,首创股份,环境保护,主板,0.9584263124224499
1460,600009.SH,上海机场,机场,主板,0.900764035993514
1461,600011.SH,华能国际,火力发电,主板,0.5834533958031011
1462,600012.SH,皖通高速,路桥,主板,1.0249517265975783
1463,600015.SH,华夏银行,银行,主板,0.8455166479194116
1464,600016.SH,民生银行,银行,主板,0.8101637858801514
1465,600017.SH,日照港,港口,主板,0.9918874817291408
1466,600018.SH,上港集团,港口,主板,0.7763404691760161
1467,600019.SH,宝钢股份,普钢,主板,1.1170990943807335
1468,600020.SH,中原高速,路桥,主板,0.8891523360534022
1469,600021.SH,上海电力,火力发电,主板,0.801901087472295
1470,600023.SH,浙能电力,火力发电,主板,0.5119756779686279
1471,600025.SH,华能水电,水力发电,主板,1.100630791403047
1472,600026.SH,中远海能,水运,主板,1.0121950265312434
1473,600027.SH,华电国际,火力发电,主板,0.6636057611438669
1474,600028.SH,中国石化,石油加工,主板,0.8746891557040717
1475,600029.SH,南方航空,空运,主板,1.3346655999086923
1476,600031.SH,三一重工,工程机械,主板,0.9805062658340747
1477,600033.SH,福建高速,路桥,主板,0.6793887023993707
1478,600035.SH,楚天高速,路桥,主板,0.8401392004254905
1479,600036.SH,招商银行,银行,主板,1.033374967098908
1480,600038.SH,中直股份,航空,主板,1.0656670266302652
1481,600039.SH,四川路桥,建筑施工,主板,0.7960030518990374
1482,600048.SH,保利地产,全国地产,主板,1.4884320512484268
1483,600050.SH,中国联通,电信运营,主板,1.1927759127653472
1484,600053.SH,九鼎投资,多元金融,主板,1.4316789614360927
1485,600054.SH,黄山旅游,旅游景点,主板,0.8435470246434149
1486,600055.SH,万东医疗,医疗保健,主板,1.502785559882305
1487,600056.SH,中国医药,医药商业,主板,1.2129440953472583
1488,600057.SH,厦门象屿,仓储物流,主板,1.044552081094118
1489,600058.SH,五矿发展,商贸代理,主板,1.1112420921377055
1490,600059.SH,古越龙山,红黄药酒,主板,0.9277067250627818
1491,600060.SH,海信电器,家用电器,主板,1.0425939075928445
1492,600061.SH,国投资本,证券,主板,1.1747551663763767
1493,600062.SH,华润双鹤,化学制药,主板,0.954723939199972
1494,600063.SH,皖维高新,化纤,主板,1.319443600812799
1495,600066.SH,宇通客车,汽车整车,主板,0.796642493771447
1496,600067.SH,冠城大通,全国地产,主板,1.1141303530007376
1497,600068.SH,葛洲坝,建筑施工,主板,1.1177702165488879
1498,600070.SH,浙江富润,纺织,主板,0.742615017737498
1499,600071.SH,凤凰光学,元器件,主板,1.2259333009706441
1500,600072.SH,中船科技,船舶,主板,1.309208258583719
1501,600073.SH,上海梅林,食品,主板,1.0264601214713573
1502,600075.SH,新疆天业,化工原料,主板,1.236325108649092
1503,600077.SH,宋都股份,全国地产,主板,1.2349708533470336
1504,600078.SH,澄星股份,化工原料,主板,1.3188082109115449
1505,600079.SH,人福医药,化学制药,主板,0.9776432118141057
1506,600081.SH,东风科技,汽车配件,主板,1.0359464143476271
1507,600082.SH,海泰发展,园区开发,主板,0.7076486096672432
1508,600085.SH,同仁堂,中成药,主板,0.8363253734164137
1509,600088.SH,中视传媒,影视音像,主板,1.1871041279837196
1510,600089.SH,特变电工,电气设备,主板,0.9629911533620622
1511,600090.SH,同济堂,医药商业,主板,0.6694725498626819
1512,600091.SH,ST明科,化工原料,主板,0.9278855477789015
1513,600094.SH,大名城,区域地产,主板,0.7053010531799522
1514,600095.SH,哈高科,区域地产,主板,0.9839772801288916
1515,600096.SH,云天化,农药化肥,主板,1.1794861380781387
1516,600097.SH,开创国际,渔业,主板,0.7701997126780962
1517,600098.SH,广州发展,火力发电,主板,0.8364343606168104
1518,600099.SH,林海股份,摩托车,主板,1.386061625881838
1519,600100.SH,同方股份,电脑设备,主板,0.9740618350497259
1520,600101.SH,明星电力,水力发电,主板,1.092868035662033
1521,600103.SH,青山纸业,造纸,主板,0.9918866776828174
1522,600104.SH,上汽集团,汽车整车,主板,0.770358706777663
1523,600105.SH,永鼎股份,通信设备,主板,1.2934976980063941
1524,600106.SH,重庆路桥,路桥,主板,0.8864492572444003
1525,600107.SH,美尔雅,服饰,主板,1.4219596817312885
1526,600108.SH,亚盛集团,农业综合,主板,0.8746961591987941
1527,600109.SH,国金证券,证券,主板,1.3865113652694419
1528,600110.SH,诺德股份,电气设备,主板,1.0926713198685927
1529,600111.SH,北方稀土,小金属,主板,1.1204103928940696
1530,600114.SH,东睦股份,机械基件,主板,1.0837759402693972
1531,600115.SH,东方航空,空运,主板,1.210411002920602
1532,600116.SH,三峡水利,水力发电,主板,0.6468779137193738
1533,600118.SH,中国卫星,航空,主板,1.1694649534804518
1534,600119.SH,长江投资,仓储物流,主板,1.3766865468262985
1535,600120.SH,浙江东方,商贸代理,主板,1.4909492492730956
1536,600123.SH,兰花科创,煤炭开采,主板,1.1719836564893678
1537,600125.SH,铁龙物流,铁路,主板,1.3852085493705883
1538,600126.SH,杭钢股份,普钢,主板,1.0450195650205356
1539,600128.SH,弘业股份,商贸代理,主板,1.1331175241335565
1540,600129.SH,太极集团,中成药,主板,1.1837249819009257
1541,600130.SH,波导股份,通信设备,主板,1.257586414612399
1542,600131.SH,岷江水电,水力发电,主板,0.8349974841189075
1543,600132.SH,重庆啤酒,啤酒,主板,1.0983101277832297
1544,600135.SH,乐凯胶片,化工原料,主板,1.2916096475373855
1545,600137.SH,浪莎股份,服饰,主板,1.155600295905578
1546,600138.SH,中青旅,旅游服务,主板,1.2518162957571353
1547,600139.SH,西部资源,汽车整车,主板,1.468376039387824
1548,600141.SH,兴发集团,化工原料,主板,1.6338981930659549
1549,600143.SH,金发科技,塑料,主板,1.0110819220856535
1550,600151.SH,航天机电,半导体,主板,1.199257307903305
1551,600152.SH,维科技术,电气设备,主板,1.3179001640172694
1552,600153.SH,建发股份,商贸代理,主板,1.1912039983646328
1553,600155.SH,华创阳安,证券,主板,1.3308981417471262
1554,600156.SH,华升股份,纺织,主板,0.6737384610695499
1555,600159.SH,大龙地产,区域地产,主板,1.2182224851929726
1556,600160.SH,巨化股份,化工原料,主板,1.403243433449837
1557,600161.SH,天坛生物,生物制药,主板,0.9147155690886801
1558,600163.SH,中闽能源,新型电力,主板,0.7379135909564214
1559,600166.SH,福田汽车,汽车整车,主板,0.9339637221306413
1560,600168.SH,武汉控股,水务,主板,0.9418054361668176
1561,600169.SH,太原重工,工程机械,主板,1.0829858841243027
1562,600170.SH,上海建工,建筑施工,主板,0.7955512390866899
1563,600171.SH,上海贝岭,半导体,主板,1.211250935829307
1564,600172.SH,黄河旋风,矿物制品,主板,1.2718822271264638
1565,600173.SH,卧龙地产,全国地产,主板,1.1870566635657487
1566,600176.SH,中国巨石,玻璃,主板,1.5894608127425969
1567,600177.SH,雅戈尔,服饰,主板,0.7822145670825938
1568,600178.SH,东安动力,汽车配件,主板,1.3171345397203136
1569,600180.SH,瑞茂通,仓储物流,主板,1.048173307420493
1570,600182.SH,S佳通,汽车配件,主板,0.7694200190295071
1571,600183.SH,生益科技,元器件,主板,1.254021837609851
1572,600184.SH,光电股份,专用机械,主板,1.188858133822035
1573,600185.SH,格力地产,区域地产,主板,1.320679483921797
1574,600186.SH,莲花健康,食品,主板,0.8519049944281524
1575,600188.SH,兖州煤业,煤炭开采,主板,1.5538521249745332
1576,600190.SH,锦州港,港口,主板,1.0202152251924517
1577,600191.SH,华资实业,食品,主板,1.386570535452163
1578,600192.SH,长城电工,电气设备,主板,1.3468827532737337
1579,600195.SH,中牧股份,饲料,主板,1.1354346143168412
1580,600196.SH,复星医药,化学制药,主板,1.4016458377389662
1581,600197.SH,伊力特,白酒,主板,1.3767605921956718
1582,600199.SH,金种子酒,白酒,主板,1.2635929836749693
1583,600201.SH,生物股份,生物制药,主板,1.0843094412191325
1584,600203.SH,福日电子,元器件,主板,0.9810033878417423
1585,600206.SH,有研新材,半导体,主板,1.3512785158625247
1586,600207.SH,安彩高科,元器件,主板,1.4959625294615837
1587,600208.SH,新湖中宝,全国地产,主板,0.9006138006967624
1588,600210.SH,紫江企业,广告包装,主板,1.1819371142468076
1589,600211.SH,西藏药业,中成药,主板,1.0062964574093698
1590,600213.SH,亚星客车,汽车整车,主板,1.4153226232639105
1591,600215.SH,长春经开,园区开发,主板,1.064750836781953
1592,600216.SH,浙江医药,化学制药,主板,1.4384199562002182
1593,600218.SH,全柴动力,农用机械,主板,1.0778742251576705
1594,600220.SH,江苏阳光,纺织,主板,1.0105407251283802
1595,600222.SH,太龙药业,中成药,主板,1.2659331809903072
1596,600223.SH,鲁商置业,区域地产,主板,0.8321442866697393
1597,600230.SH,沧州大化,农药化肥,主板,1.9949892548735946
1598,600231.SH,凌钢股份,普钢,主板,1.2043670149346752
1599,600233.SH,圆通速递,仓储物流,主板,1.0567254253929146
1600,600234.SH,ST山水,文教休闲,主板,0.7200169823659971
1601,600235.SH,民丰特纸,造纸,主板,1.2506393865230536
1602,600236.SH,桂冠电力,水力发电,主板,0.5055096396551874
1603,600237.SH,铜峰电子,元器件,主板,1.3117154043963979
1604,600240.SH,华业资本,全国地产,主板,1.0122631681082377
1605,600243.SH,青海华鼎,机床制造,主板,0.9395793825092835
1606,600246.SH,万通地产,区域地产,主板,0.8002504274314528
1607,600249.SH,两面针,日用化工,主板,1.186409093475909
1608,600250.SH,南纺股份,商贸代理,主板,1.0460482381009415
1609,600251.SH,冠农股份,农业综合,主板,0.9549671728117749
1610,600252.SH,中恒集团,中成药,主板,0.9167675697051194
1611,600258.SH,首旅酒店,酒店餐饮,主板,1.6475636855703994
1612,600259.SH,广晟有色,小金属,主板,1.1660984235756988
1613,600260.SH,凯乐科技,通信设备,主板,1.3206681269586524
1614,600261.SH,阳光照明,家用电器,主板,1.0319301362972098
1615,600262.SH,北方股份,汽车整车,主板,0.8360716485049668
1616,600266.SH,北京城建,区域地产,主板,1.1357677399025956
1617,600267.SH,海正药业,化学制药,主板,1.1746392356444726
1618,600268.SH,国电南自,电气设备,主板,1.0968737437066662
1619,600269.SH,赣粤高速,路桥,主板,0.7787150474996269
1620,600271.SH,航天信息,电脑设备,主板,1.0754332311737327
1621,600272.SH,开开实业,中成药,主板,1.1010790165080389
1622,600276.SH,恒瑞医药,化学制药,主板,1.4023829460605786
1623,600278.SH,东方创业,商贸代理,主板,1.0476848950107644
1624,600279.SH,重庆港九,港口,主板,0.9773647992286675
1625,600280.SH,中央商场,百货,主板,0.991191980775338
1626,600281.SH,太化股份,化工原料,主板,1.2456322626805947
1627,600282.SH,南钢股份,普钢,主板,1.3250419228955526
1628,600284.SH,浦东建设,建筑施工,主板,1.1882124916601124
1629,600285.SH,羚锐制药,中成药,主板,0.9349240310886572
1630,600287.SH,江苏舜天,商贸代理,主板,1.2855957985070836
1631,600288.SH,大恒科技,软件服务,主板,1.2423703459979953
1632,600291.SH,西水股份,保险,主板,1.7218170109994746
1633,600292.SH,远达环保,环境保护,主板,1.224250556886614
1634,600295.SH,鄂尔多斯,小金属,主板,1.3415183574098455
1635,600297.SH,广汇汽车,汽车服务,主板,1.067461681065931
1636,600298.SH,安琪酵母,食品,主板,1.2132906371001997
1637,600299.SH,安迪苏,化学制药,主板,0.8775249446156507
1638,600300.SH,维维股份,软饮料,主板,1.0243078840970266
1639,600301.SH,ST南化,化工原料,主板,0.903241273706475
1640,600302.SH,标准股份,纺织机械,主板,1.0654855588607106
1641,600303.SH,曙光股份,汽车整车,主板,1.3053221804587238
1642,600305.SH,恒顺醋业,食品,主板,1.2045271388742036
1643,600307.SH,酒钢宏兴,普钢,主板,0.9553092014341872
1644,600308.SH,华泰股份,造纸,主板,1.2275772713346642
1645,600311.SH,荣华实业,黄金,主板,0.5769112570520986
1646,600312.SH,平高电气,电气设备,主板,1.1072734261148722
1647,600313.SH,农发种业,种植业,主板,0.2632894191626947
1648,600315.SH,上海家化,日用化工,主板,1.159292364232619
1649,600316.SH,洪都航空,航空,主板,1.1827545896334477
1650,600317.SH,营口港,港口,主板,0.8485259188656884
1651,600320.SH,振华重工,工程机械,主板,1.0896296541235237
1652,600322.SH,天房发展,区域地产,主板,0.7844885735437533
1653,600323.SH,瀚蓝环境,水务,主板,0.9551236807020327
1654,600325.SH,华发股份,区域地产,主板,1.429402731451181
1655,600326.SH,西藏天路,建筑施工,主板,1.1969787793099835
1656,600327.SH,大东方,百货,主板,0.995583417072009
1657,600329.SH,中新药业,中成药,主板,1.0906434020046463
1658,600330.SH,天通股份,元器件,主板,1.230502670883222
1659,600331.SH,宏达股份,铅锌,主板,1.4429001167185533
1660,600333.SH,长春燃气,供气供热,主板,0.9438109653272265
1661,600336.SH,澳柯玛,家用电器,主板,1.2385705488913565
1662,600337.SH,美克家居,家居用品,主板,0.8463950228445507
1663,600338.SH,西藏珠峰,铅锌,主板,1.2130594194055209
1664,600339.SH,中油工程,石油加工,主板,1.1090974209251143
1665,600340.SH,华夏幸福,区域地产,主板,1.3837172442114523
1666,600343.SH,航天动力,航空,主板,1.1517738631160173
1667,600345.SH,长江通信,通信设备,主板,1.5059745372961524
1668,600346.SH,恒力股份,化纤,主板,1.36899583556752
1669,600348.SH,阳泉煤业,煤炭开采,主板,1.3039028464698814
1670,600350.SH,山东高速,路桥,主板,0.9247307857395236
1671,600351.SH,亚宝药业,中成药,主板,0.9167919358921774
1672,600352.SH,浙江龙盛,染料涂料,主板,1.4263779186598975
1673,600353.SH,旭光股份,元器件,主板,1.2024492908151834
1674,600354.SH,敦煌种业,种植业,主板,0.6997642352492002
1675,600355.SH,精伦电子,元器件,主板,1.4114913117559489
1676,600356.SH,恒丰纸业,造纸,主板,1.0066740047184775
1677,600359.SH,新农开发,农业综合,主板,0.5921484096281129
1678,600360.SH,华微电子,半导体,主板,1.087003113835734
1679,600361.SH,华联综超,超市连锁,主板,1.1989834460919944
1680,600362.SH,江西铜业,铜,主板,1.0703438219010029
1681,600363.SH,联创光电,元器件,主板,1.213500561001865
1682,600367.SH,红星发展,化工原料,主板,1.272382731596152
1683,600368.SH,五洲交通,路桥,主板,1.0331874856312138
1684,600369.SH,西南证券,证券,主板,1.259363847729342
1685,600370.SH,三房巷,纺织,主板,0.8567170489707594
1686,600371.SH,万向德农,种植业,主板,0.7769869166748464
1687,600372.SH,中航电子,航空,主板,1.0652179537181485
1688,600373.SH,中文传媒,出版业,主板,1.1641115674998634
1689,600375.SH,华菱星马,汽车整车,主板,0.9092812858867355
1690,600376.SH,首开股份,区域地产,主板,1.1296263376246591
1691,600377.SH,宁沪高速,路桥,主板,0.4892154722746411
1692,600379.SH,宝光股份,电气设备,主板,1.191056169194153
1693,600381.SH,青海春天,医疗保健,主板,1.3365192545281552
1694,600382.SH,广东明珠,商贸代理,主板,0.9198095774685763
1695,600383.SH,金地集团,全国地产,主板,1.2226533324026838
1696,600385.SH,山东金泰,黄金,主板,0.8523479651913944
1697,600386.SH,北巴传媒,公共交通,主板,1.244611646189962
1698,600387.SH,海越能源,石油贸易,主板,1.4778026176458308
1699,600388.SH,龙净环保,环境保护,主板,0.7545559240866905
1700,600390.SH,五矿资本,多元金融,主板,1.2291940810791142
1701,600391.SH,航发科技,航空,主板,1.3409453251590957
1702,600392.SH,盛和资源,小金属,主板,1.6507266830812861
1703,600395.SH,盘江股份,煤炭开采,主板,1.0412791504403123
1704,600396.SH,金山股份,火力发电,主板,0.9733831979772463
1705,600400.SH,红豆股份,服饰,主板,0.6769394739073071
1706,600405.SH,动力源,电气设备,主板,1.0880101600008505
1707,600406.SH,国电南瑞,软件服务,主板,0.6072287824232915
1708,600409.SH,三友化工,化工原料,主板,1.5102662839230692
1709,600410.SH,华胜天成,软件服务,主板,1.4048917645599321
1710,600415.SH,小商品城,商品城,主板,1.096761854619641
1711,600416.SH,湘电股份,电气设备,主板,1.2244538074283187
1712,600418.SH,江淮汽车,汽车整车,主板,1.1717083742069387
1713,600420.SH,现代制药,化学制药,主板,0.8600372104278633
1714,600422.SH,昆药集团,中成药,主板,1.0407385037514207
1715,600426.SH,华鲁恒升,农药化肥,主板,1.7131761883834913
1716,600428.SH,中远海特,水运,主板,1.2943381510077085
1717,600429.SH,三元股份,乳制品,主板,0.7053708498825261
1718,600433.SH,冠豪高新,造纸,主板,1.2484352721796683
1719,600435.SH,北方导航,专用机械,主板,1.3242125961197457
